location_name,MOH,smell_category,year,centroid_lat,centroid_lon,no_smells
Camden,"St. Pancras (London, England). Borough. Vestry.",decomposition,1856,51.546394,-0.157424,1
Camden,"St. Giles (London, England). District Council.",decomposition,1858,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",decomposition,1934,51.546394,-0.157424,1
Camden,"Hampstead (London, England). Metropolitan Borough.",disinfectant,1955,51.546394,-0.157424,2
Camden,"St. Giles (London, England). Board of Works.",factory_fuel,1857,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",factory_fuel,1876,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",factory_fuel,1910,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",factory_fuel,1911,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",factory_fuel,1913,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",factory_fuel,1926,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",factory_fuel,1928,51.546394,-0.157424,1
Camden,"Camden (London, England). Borough Council.",factory_fuel,1966,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",food,1856,51.546394,-0.157424,3
Camden,"St. Giles (London, England). District Council.",food,1858,51.546394,-0.157424,1
Camden,"St. Giles (London, England). Board of Works.",food,1860,51.546394,-0.157424,2
Camden,"St. Giles (London, England). District Council.",food,1895,51.546394,-0.157424,1
Camden,"Hampstead (London, England). Metropolitan Borough.",food,1903,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",food,1904,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",food,1907,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",food,1914,51.546394,-0.157424,2
Camden,"Holborn (London, England). Metropolitan Borough.",food,1923,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",food,1924,51.546394,-0.157424,3
Camden,"Holborn (London, England). Metropolitan Borough.",food,1927,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",food,1928,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",food,1929,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",food,1932,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",food,1964,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",habitation,1856,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",habitation,1858,51.546394,-0.157424,1
Camden,"St. Giles (London, England). Board of Works.",habitation,1860,51.546394,-0.157424,2
Camden,"St. Giles (London, England). District Council.",habitation,1870,51.546394,-0.157424,1
Camden,"St. Giles (London, England). District Council.",habitation,1881,51.546394,-0.157424,1
Camden,"St. Giles (London, England). District Council.",habitation,1891,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",habitation,1892,51.546394,-0.157424,1
Camden,"Hampstead (London, England). Metropolitan Borough.",habitation,1903,51.546394,-0.157424,2
Camden,"Hampstead (London, England). Metropolitan Borough.",habitation,1909,51.546394,-0.157424,1
Camden,"Hampstead (London, England). Metropolitan Borough.",habitation,1910,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",habitation,1912,51.546394,-0.157424,2
Camden,"Holborn (London, England). Metropolitan Borough.",habitation,1927,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",habitation,1928,51.546394,-0.157424,2
Camden,"Hampstead (London, England). Metropolitan Borough.",habitation,1955,51.546394,-0.157424,1
Camden,"St. Giles (London, England). Board of Works.",no_smell,1883,51.546394,-0.157424,1
Camden,"Hampstead (London, England). Metropolitan Borough.",no_smell,1935,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",no_smell,1938,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1856,51.546394,-0.157424,8
Camden,"St. Giles (London, England). Board of Works.",sewer,1857,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1858,51.546394,-0.157424,3
Camden,"St. Giles (London, England). Board of Works.",sewer,1859,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1860,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1862,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1863,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1864,51.546394,-0.157424,1
Camden,"St. Giles (London, England). Board of Works.",sewer,1869,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1871,51.546394,-0.157424,3
Camden,"St. Giles (London, England). Board of Works.",sewer,1872,51.546394,-0.157424,1
Camden,"St. Giles (London, England). Board of Works.",sewer,1876,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1884,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1889,51.546394,-0.157424,4
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1891,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1892,51.546394,-0.157424,4
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1893,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1894,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1895,51.546394,-0.157424,3
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1896,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",sewer,1898,51.546394,-0.157424,2
Camden,"Hampstead (London, England). Parish. Vestry.",sewer,1899,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1901,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1902,51.546394,-0.157424,7
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1903,51.546394,-0.157424,10
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1904,51.546394,-0.157424,5
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1905,51.546394,-0.157424,8
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1906,51.546394,-0.157424,8
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1907,51.546394,-0.157424,3
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1908,51.546394,-0.157424,6
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1909,51.546394,-0.157424,4
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1910,51.546394,-0.157424,5
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1911,51.546394,-0.157424,6
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1912,51.546394,-0.157424,5
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1913,51.546394,-0.157424,3
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1914,51.546394,-0.157424,3
Camden,"Hampstead (London, England). Metropolitan Borough.",sewer,1915,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1916,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1917,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1919,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1920,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1921,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1923,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1924,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1926,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1928,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1932,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1935,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1936,51.546394,-0.157424,1
Camden,"Hampstead (London, England). Metropolitan Borough.",sewer,1937,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1938,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1949,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1950,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1951,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1952,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1953,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1954,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1955,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Metropolitan Borough.",sewer,1956,51.546394,-0.157424,2
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1957,51.546394,-0.157424,2
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1958,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1959,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1960,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1961,51.546394,-0.157424,2
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1962,51.546394,-0.157424,2
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1963,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",sewer,1964,51.546394,-0.157424,1
Camden,"Camden (London, England). Borough Council.",sewer,1965,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",thames_water,1856,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",thames_water,1857,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Borough. Vestry.",thames_water,1859,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",thames_water,1892,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",thames_water,1902,51.546394,-0.157424,3
Camden,"St. Pancras (London, England). Metropolitan Borough.",thames_water,1903,51.546394,-0.157424,2
Camden,"Hampstead (London, England). Metropolitan Borough.",thames_water,1904,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",thames_water,1907,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",thames_water,1909,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",thames_water,1910,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",thames_water,1911,51.546394,-0.157424,2
Camden,"Hampstead (London, England). Metropolitan Borough.",thames_water,1917,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",thames_water,1919,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",thames_water,1926,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",thames_water,1933,51.546394,-0.157424,1
Camden,"Holborn (London, England). Metropolitan Borough.",thames_water,1934,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",trade,1857,51.546394,-0.157424,1
Camden,"St. Giles (London, England). Board of Works.",trade,1869,51.546394,-0.157424,1
Camden,"St. Giles (London, England). Board of Works.",trade,1879,51.546394,-0.157424,1
Camden,"St. Giles (London, England). District Council.",trade,1881,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",trade,1891,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",trade,1893,51.546394,-0.157424,1
Camden,"Holborn (London, England). Board of Works.",trade,1894,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",trade,1896,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Borough. Vestry.",trade,1898,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1900,51.546394,-0.157424,6
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1901,51.546394,-0.157424,6
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1902,51.546394,-0.157424,13
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1903,51.546394,-0.157424,5
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1904,51.546394,-0.157424,5
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1905,51.546394,-0.157424,4
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1906,51.546394,-0.157424,4
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1907,51.546394,-0.157424,4
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1908,51.546394,-0.157424,8
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1909,51.546394,-0.157424,6
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1910,51.546394,-0.157424,7
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1911,51.546394,-0.157424,8
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1912,51.546394,-0.157424,7
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1913,51.546394,-0.157424,3
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1914,51.546394,-0.157424,3
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1915,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1916,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1917,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1918,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1919,51.546394,-0.157424,2
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1920,51.546394,-0.157424,1
Camden,"St. Pancras (London, England). Metropolitan Borough.",trade,1921,51.546394,-0.157424,1
