location_name,smell_category,year,centroid_lat,centroid_lon,no_smells
Greenwich,habitation,1855,51.474432,0.055547,1
Greenwich,habitation,1858,51.474432,0.055547,1
Greenwich,habitation,1860,51.474432,0.055547,3
Greenwich,habitation,1895,51.474432,0.055547,1
Greenwich,habitation,1899,51.474432,0.055547,1
Greenwich,habitation,1900,51.474432,0.055547,1
Greenwich,habitation,1907,51.474432,0.055547,1
Greenwich,habitation,1910,51.474432,0.055547,1
Greenwich,habitation,1912,51.474432,0.055547,1
Greenwich,habitation,1913,51.474432,0.055547,2
Greenwich,habitation,1919,51.474432,0.055547,2
Greenwich,habitation,1920,51.474432,0.055547,1
Greenwich,habitation,1932,51.474432,0.055547,3
Greenwich,habitation,1933,51.474432,0.055547,1
Greenwich,habitation,1938,51.474432,0.055547,1
Greenwich,habitation,1954,51.474432,0.055547,1
Greenwich,habitation,1959,51.474432,0.055547,1
Greenwich,habitation,1961,51.474432,0.055547,1
Greenwich,habitation,1962,51.474432,0.055547,2
Greenwich,habitation,1963,51.474432,0.055547,2
Greenwich,habitation,1964,51.474432,0.055547,2
Greenwich,habitation,1965,51.474432,0.055547,3
Greenwich,habitation,1966,51.474432,0.055547,3
Greenwich,habitation,1967,51.474432,0.055547,2
Greenwich,habitation,1968,51.474432,0.055547,2
Greenwich,habitation,1969,51.474432,0.055547,2
Greenwich,habitation,1971,51.474432,0.055547,2
Greenwich,no_smell,1893,51.474432,0.055547,1
Greenwich,sewer,1861,51.474432,0.055547,1
Greenwich,sewer,1893,51.474432,0.055547,1
Greenwich,sewer,1895,51.474432,0.055547,2
Greenwich,sewer,1896,51.474432,0.055547,2
Greenwich,sewer,1897,51.474432,0.055547,1
Greenwich,sewer,1898,51.474432,0.055547,1
Greenwich,sewer,1899,51.474432,0.055547,1
Greenwich,sewer,1900,51.474432,0.055547,1
Greenwich,sewer,1901,51.474432,0.055547,1
Greenwich,sewer,1907,51.474432,0.055547,1
Greenwich,sewer,1908,51.474432,0.055547,4
Greenwich,sewer,1909,51.474432,0.055547,2
Greenwich,sewer,1910,51.474432,0.055547,1
Greenwich,sewer,1929,51.474432,0.055547,1
Greenwich,sewer,1934,51.474432,0.055547,1
Greenwich,sewer,1954,51.474432,0.055547,1
Greenwich,sewer,1957,51.474432,0.055547,1
Greenwich,sewer,1959,51.474432,0.055547,1
Greenwich,sewer,1960,51.474432,0.055547,1
Greenwich,sewer,1961,51.474432,0.055547,2
Greenwich,sewer,1962,51.474432,0.055547,2
Greenwich,sewer,1963,51.474432,0.055547,2
Greenwich,sewer,1964,51.474432,0.055547,1
Greenwich,thames_water,1934,51.474432,0.055547,1
Greenwich,thames_water,1949,51.474432,0.055547,1
Greenwich,thames_water,1950,51.474432,0.055547,2
Greenwich,thames_water,1953,51.474432,0.055547,1
Greenwich,thames_water,1954,51.474432,0.055547,1
Greenwich,thames_water,1956,51.474432,0.055547,1
Greenwich,thames_water,1960,51.474432,0.055547,2
Greenwich,thames_water,1961,51.474432,0.055547,1
Greenwich,thames_water,1962,51.474432,0.055547,1
Greenwich,thames_water,1963,51.474432,0.055547,1
Greenwich,thames_water,1971,51.474432,0.055547,1
Greenwich,trade,1860,51.474432,0.055547,2
Greenwich,trade,1913,51.474432,0.055547,2
Greenwich,trade,1949,51.474432,0.055547,1
Greenwich,trade,1953,51.474432,0.055547,3
Greenwich,trade,1955,51.474432,0.055547,1
Greenwich,trade,1968,51.474432,0.055547,1
Greenwich,waste_rubbish,1855,51.474432,0.055547,2
Greenwich,waste_rubbish,1893,51.474432,0.055547,1
Greenwich,waste_rubbish,1904,51.474432,0.055547,1
Greenwich,waste_rubbish,1913,51.474432,0.055547,1
Greenwich,waste_rubbish,1932,51.474432,0.055547,1
Greenwich,waste_rubbish,1934,51.474432,0.055547,1
Greenwich,waste_rubbish,1949,51.474432,0.055547,1
Greenwich,waste_rubbish,1950,51.474432,0.055547,1
Greenwich,waste_rubbish,1951,51.474432,0.055547,1
Greenwich,waste_rubbish,1952,51.474432,0.055547,1
Greenwich,waste_rubbish,1953,51.474432,0.055547,1
Greenwich,waste_rubbish,1954,51.474432,0.055547,1
Greenwich,waste_rubbish,1955,51.474432,0.055547,1
Greenwich,waste_rubbish,1956,51.474432,0.055547,1
Greenwich,waste_rubbish,1957,51.474432,0.055547,1
Greenwich,waste_rubbish,1960,51.474432,0.055547,1
Greenwich,waste_rubbish,1961,51.474432,0.055547,1
Greenwich,waste_rubbish,1962,51.474432,0.055547,1
Greenwich,waste_rubbish,1963,51.474432,0.055547,1
Greenwich,waste_rubbish,1964,51.474432,0.055547,1
Greenwich,waste_rubbish,1965,51.474432,0.055547,1
Greenwich,waste_rubbish,1967,51.474432,0.055547,1
Greenwich,waste_rubbish,1968,51.474432,0.055547,1
Greenwich,waste_rubbish,1969,51.474432,0.055547,1
Greenwich,waste_rubbish,1971,51.474432,0.055547,2
Hackney,Uncategorised,1857,51.552267,-0.063316,1
Hackney,Uncategorised,1858,51.552267,-0.063316,1
Hackney,Uncategorised,1859,51.552267,-0.063316,1
Hackney,Uncategorised,1868,51.552267,-0.063316,2
Hackney,Uncategorised,1871,51.552267,-0.063316,2
Hackney,Uncategorised,1872,51.552267,-0.063316,1
Hackney,Uncategorised,1875,51.552267,-0.063316,1
Hackney,Uncategorised,1876,51.552267,-0.063316,1
Hackney,Uncategorised,1879,51.552267,-0.063316,1
Hackney,Uncategorised,1881,51.552267,-0.063316,1
Hackney,Uncategorised,1882,51.552267,-0.063316,1
Hackney,Uncategorised,1888,51.552267,-0.063316,3
Hackney,Uncategorised,1889,51.552267,-0.063316,1
Hackney,Uncategorised,1897,51.552267,-0.063316,3
Hackney,Uncategorised,1898,51.552267,-0.063316,2
Hackney,Uncategorised,1899,51.552267,-0.063316,3
Hackney,Uncategorised,1900,51.552267,-0.063316,1
Hackney,Uncategorised,1902,51.552267,-0.063316,3
Hackney,Uncategorised,1905,51.552267,-0.063316,1
Hackney,Uncategorised,1908,51.552267,-0.063316,3
Hackney,Uncategorised,1909,51.552267,-0.063316,3
Hackney,Uncategorised,1910,51.552267,-0.063316,1
Hackney,Uncategorised,1911,51.552267,-0.063316,4
Hackney,Uncategorised,1912,51.552267,-0.063316,1
Hackney,Uncategorised,1913,51.552267,-0.063316,1
Hackney,Uncategorised,1921,51.552267,-0.063316,1
Hackney,Uncategorised,1924,51.552267,-0.063316,4
Hackney,Uncategorised,1925,51.552267,-0.063316,1
Hackney,Uncategorised,1926,51.552267,-0.063316,1
Hackney,air_gas,1862,51.552267,-0.063316,1
Hackney,air_gas,1875,51.552267,-0.063316,1
Hackney,air_gas,1876,51.552267,-0.063316,4
Hackney,air_gas,1877,51.552267,-0.063316,1
Hackney,air_gas,1878,51.552267,-0.063316,1
Hackney,air_gas,1881,51.552267,-0.063316,1
Hackney,air_gas,1882,51.552267,-0.063316,1
Hackney,air_gas,1884,51.552267,-0.063316,1
Hackney,air_gas,1886,51.552267,-0.063316,1
Hackney,air_gas,1887,51.552267,-0.063316,2
Hackney,air_gas,1890,51.552267,-0.063316,1
Hackney,air_gas,1892,51.552267,-0.063316,1
Hackney,air_gas,1895,51.552267,-0.063316,1
Hackney,air_gas,1897,51.552267,-0.063316,2
Hackney,air_gas,1898,51.552267,-0.063316,4
Hackney,air_gas,1901,51.552267,-0.063316,2
Hackney,air_gas,1902,51.552267,-0.063316,2
Hackney,air_gas,1904,51.552267,-0.063316,1
Hackney,air_gas,1908,51.552267,-0.063316,1
Hackney,air_gas,1911,51.552267,-0.063316,1
Hackney,animal,1904,51.552267,-0.063316,1
Hackney,decomposition,1886,51.552267,-0.063316,1
Hackney,decomposition,1887,51.552267,-0.063316,1
Hackney,decomposition,1888,51.552267,-0.063316,1
Hackney,decomposition,1895,51.552267,-0.063316,1
Hackney,decomposition,1911,51.552267,-0.063316,2
Hackney,decomposition,1913,51.552267,-0.063316,1
Hackney,disinfectant,1892,51.552267,-0.063316,1
Hackney,factory_fuel,1869,51.552267,-0.063316,1
Hackney,factory_fuel,1878,51.552267,-0.063316,1
Hackney,factory_fuel,1881,51.552267,-0.063316,1
Hackney,factory_fuel,1908,51.552267,-0.063316,2
Hackney,food,1856,51.552267,-0.063316,1
Hackney,food,1857,51.552267,-0.063316,1
Hackney,food,1859,51.552267,-0.063316,1
Hackney,food,1860,51.552267,-0.063316,1
Hackney,food,1864,51.552267,-0.063316,1
Hackney,food,1871,51.552267,-0.063316,1
Hackney,food,1872,51.552267,-0.063316,1
Hackney,food,1878,51.552267,-0.063316,1
Hackney,food,1879,51.552267,-0.063316,2
Hackney,food,1882,51.552267,-0.063316,1
Hackney,food,1887,51.552267,-0.063316,6
Hackney,food,1892,51.552267,-0.063316,1
Hackney,food,1893,51.552267,-0.063316,3
Hackney,food,1895,51.552267,-0.063316,5
Hackney,food,1897,51.552267,-0.063316,3
Hackney,food,1898,51.552267,-0.063316,1
Hackney,food,1899,51.552267,-0.063316,1
Hackney,food,1900,51.552267,-0.063316,4
Hackney,food,1904,51.552267,-0.063316,2
Hackney,food,1905,51.552267,-0.063316,2
Hackney,food,1908,51.552267,-0.063316,1
Hackney,food,1909,51.552267,-0.063316,1
Hackney,food,1910,51.552267,-0.063316,6
Hackney,food,1911,51.552267,-0.063316,5
Hackney,food,1914,51.552267,-0.063316,1
Hackney,food,1924,51.552267,-0.063316,1
Hackney,food,1925,51.552267,-0.063316,1
Hackney,food,1928,51.552267,-0.063316,1
Hackney,food,1963,51.552267,-0.063316,1
Hackney,food,1964,51.552267,-0.063316,2
Hackney,habitation,1858,51.552267,-0.063316,3
Hackney,habitation,1859,51.552267,-0.063316,3
Hackney,habitation,1860,51.552267,-0.063316,1
Hackney,habitation,1861,51.552267,-0.063316,1
Hackney,habitation,1868,51.552267,-0.063316,3
Hackney,habitation,1876,51.552267,-0.063316,2
Hackney,habitation,1879,51.552267,-0.063316,1
Hackney,habitation,1880,51.552267,-0.063316,2
Hackney,habitation,1881,51.552267,-0.063316,2
Hackney,habitation,1882,51.552267,-0.063316,6
Hackney,habitation,1883,51.552267,-0.063316,1
Hackney,habitation,1886,51.552267,-0.063316,1
Hackney,habitation,1887,51.552267,-0.063316,2
Hackney,habitation,1888,51.552267,-0.063316,1
Hackney,habitation,1891,51.552267,-0.063316,1
Hackney,habitation,1892,51.552267,-0.063316,2
Hackney,habitation,1895,51.552267,-0.063316,1
Hackney,habitation,1897,51.552267,-0.063316,3
Hackney,habitation,1898,51.552267,-0.063316,1
Hackney,habitation,1899,51.552267,-0.063316,2
Hackney,habitation,1900,51.552267,-0.063316,2
Hackney,habitation,1903,51.552267,-0.063316,1
Hackney,habitation,1904,51.552267,-0.063316,1
Hackney,habitation,1905,51.552267,-0.063316,4
Hackney,habitation,1909,51.552267,-0.063316,3
Hackney,habitation,1910,51.552267,-0.063316,2
Hackney,habitation,1911,51.552267,-0.063316,1
Hackney,habitation,1912,51.552267,-0.063316,1
Hackney,habitation,1913,51.552267,-0.063316,1
Hackney,habitation,1914,51.552267,-0.063316,1
Hackney,habitation,1922,51.552267,-0.063316,1
Hackney,no_smell,1882,51.552267,-0.063316,1
Hackney,sewer,1861,51.552267,-0.063316,1
Hackney,sewer,1875,51.552267,-0.063316,1
Hackney,sewer,1877,51.552267,-0.063316,1
Hackney,sewer,1880,51.552267,-0.063316,2
Hackney,sewer,1886,51.552267,-0.063316,1
Hackney,sewer,1889,51.552267,-0.063316,1
Hackney,sewer,1892,51.552267,-0.063316,3
Hackney,sewer,1893,51.552267,-0.063316,1
Hackney,sewer,1895,51.552267,-0.063316,1
Hackney,sewer,1898,51.552267,-0.063316,4
Hackney,sewer,1899,51.552267,-0.063316,2
Hackney,sewer,1900,51.552267,-0.063316,4
Hackney,sewer,1902,51.552267,-0.063316,2
Hackney,sewer,1904,51.552267,-0.063316,1
Hackney,sewer,1905,51.552267,-0.063316,3
Hackney,sewer,1907,51.552267,-0.063316,1
Hackney,sewer,1911,51.552267,-0.063316,1
Hackney,thames_water,1876,51.552267,-0.063316,1
Hackney,thames_water,1882,51.552267,-0.063316,1
Hackney,thames_water,1887,51.552267,-0.063316,2
Hackney,thames_water,1889,51.552267,-0.063316,1
Hackney,thames_water,1890,51.552267,-0.063316,1
Hackney,thames_water,1894,51.552267,-0.063316,1
Hackney,thames_water,1897,51.552267,-0.063316,1
Hackney,thames_water,1898,51.552267,-0.063316,2
Hackney,thames_water,1900,51.552267,-0.063316,1
Hackney,thames_water,1902,51.552267,-0.063316,2
Hackney,thames_water,1909,51.552267,-0.063316,1
Hackney,trade,1872,51.552267,-0.063316,1
Hackney,trade,1887,51.552267,-0.063316,2
Hackney,trade,1910,51.552267,-0.063316,1
Hackney,trade,1913,51.552267,-0.063316,1
Hackney,waste_excrement,1858,51.552267,-0.063316,2
Hackney,waste_excrement,1859,51.552267,-0.063316,1
Hackney,waste_excrement,1892,51.552267,-0.063316,1
Hackney,waste_excrement,1903,51.552267,-0.063316,1
Hackney,waste_rubbish,1857,51.552267,-0.063316,1
Hackney,waste_rubbish,1879,51.552267,-0.063316,1
Hackney,waste_rubbish,1880,51.552267,-0.063316,1
Hackney,waste_rubbish,1881,51.552267,-0.063316,3
Hackney,waste_rubbish,1882,51.552267,-0.063316,1
Hackney,waste_rubbish,1883,51.552267,-0.063316,1
Hackney,waste_rubbish,1887,51.552267,-0.063316,3
Hackney,waste_rubbish,1893,51.552267,-0.063316,1
Hackney,waste_rubbish,1897,51.552267,-0.063316,1
Hackney,waste_rubbish,1898,51.552267,-0.063316,1
Hackney,waste_rubbish,1899,51.552267,-0.063316,1
Hackney,waste_rubbish,1900,51.552267,-0.063316,3
Hackney,waste_rubbish,1903,51.552267,-0.063316,1
Hackney,waste_rubbish,1905,51.552267,-0.063316,2
Hackney,waste_rubbish,1910,51.552267,-0.063316,1
Hackney,waste_rubbish,1911,51.552267,-0.063316,1
Hackney,waste_rubbish,1914,51.552267,-0.063316,1
Hackney,waste_rubbish,1922,51.552267,-0.063316,1
Hackney,waste_rubbish,1926,51.552267,-0.063316,1
Hackney,waste_rubbish,1952,51.552267,-0.063316,1
Hammersmith and Fulham,Uncategorised,1893,51.49501,-0.220789,2
Hammersmith and Fulham,Uncategorised,1896,51.49501,-0.220789,1
Hammersmith and Fulham,Uncategorised,1952,51.49501,-0.220789,4
Hammersmith and Fulham,Uncategorised,1953,51.49501,-0.220789,2
Hammersmith and Fulham,Uncategorised,1954,51.49501,-0.220789,2
Hammersmith and Fulham,Uncategorised,1957,51.49501,-0.220789,1
Hammersmith and Fulham,Uncategorised,1959,51.49501,-0.220789,1
Hammersmith and Fulham,Uncategorised,1960,51.49501,-0.220789,2
Hammersmith and Fulham,Uncategorised,1963,51.49501,-0.220789,1
Hammersmith and Fulham,Uncategorised,1967,51.49501,-0.220789,2
Hammersmith and Fulham,air_gas,1858,51.49501,-0.220789,1
Hammersmith and Fulham,air_gas,1861,51.49501,-0.220789,1
Hammersmith and Fulham,air_gas,1880,51.49501,-0.220789,1
Hammersmith and Fulham,air_gas,1893,51.49501,-0.220789,2
Hammersmith and Fulham,air_gas,1937,51.49501,-0.220789,1
Hammersmith and Fulham,air_gas,1951,51.49501,-0.220789,1
Hammersmith and Fulham,animal,1897,51.49501,-0.220789,2
Hammersmith and Fulham,animal,1902,51.49501,-0.220789,1
Hammersmith and Fulham,animal,1932,51.49501,-0.220789,1
Hammersmith and Fulham,decomposition,1953,51.49501,-0.220789,1
Hammersmith and Fulham,disinfectant,1858,51.49501,-0.220789,1
Hammersmith and Fulham,disinfectant,1960,51.49501,-0.220789,1
Hammersmith and Fulham,factory_fuel,1882,51.49501,-0.220789,1
Hammersmith and Fulham,factory_fuel,1883,51.49501,-0.220789,1
Hammersmith and Fulham,factory_fuel,1885,51.49501,-0.220789,1
Hammersmith and Fulham,factory_fuel,1886,51.49501,-0.220789,2
Hammersmith and Fulham,factory_fuel,1960,51.49501,-0.220789,1
Hammersmith and Fulham,food,1858,51.49501,-0.220789,2
Hammersmith and Fulham,food,1888,51.49501,-0.220789,1
Hammersmith and Fulham,food,1892,51.49501,-0.220789,1
Hammersmith and Fulham,food,1893,51.49501,-0.220789,2
Hammersmith and Fulham,food,1894,51.49501,-0.220789,5
Hammersmith and Fulham,food,1896,51.49501,-0.220789,1
Hammersmith and Fulham,food,1898,51.49501,-0.220789,1
Hammersmith and Fulham,food,1905,51.49501,-0.220789,1
Hammersmith and Fulham,food,1911,51.49501,-0.220789,1
Hammersmith and Fulham,food,1914,51.49501,-0.220789,2
Hammersmith and Fulham,food,1924,51.49501,-0.220789,1
Hammersmith and Fulham,food,1925,51.49501,-0.220789,1
Hammersmith and Fulham,food,1926,51.49501,-0.220789,1
Hammersmith and Fulham,food,1932,51.49501,-0.220789,3
Hammersmith and Fulham,food,1936,51.49501,-0.220789,1
Hammersmith and Fulham,food,1937,51.49501,-0.220789,1
Hammersmith and Fulham,food,1948,51.49501,-0.220789,1
Hammersmith and Fulham,food,1953,51.49501,-0.220789,6
Hammersmith and Fulham,food,1957,51.49501,-0.220789,6
Hammersmith and Fulham,food,1958,51.49501,-0.220789,2
Hammersmith and Fulham,food,1959,51.49501,-0.220789,2
Hammersmith and Fulham,food,1960,51.49501,-0.220789,4
Hammersmith and Fulham,food,1961,51.49501,-0.220789,3
Hammersmith and Fulham,food,1963,51.49501,-0.220789,1
Hammersmith and Fulham,food,1964,51.49501,-0.220789,2
Hammersmith and Fulham,food,1966,51.49501,-0.220789,2
Hammersmith and Fulham,food,1967,51.49501,-0.220789,2
Hammersmith and Fulham,food,1972,51.49501,-0.220789,7
Hammersmith and Fulham,habitation,1859,51.49501,-0.220789,1
Hammersmith and Fulham,habitation,1880,51.49501,-0.220789,1
Hammersmith and Fulham,habitation,1881,51.49501,-0.220789,1
Hammersmith and Fulham,habitation,1884,51.49501,-0.220789,1
Hammersmith and Fulham,habitation,1886,51.49501,-0.220789,2
Hammersmith and Fulham,habitation,1893,51.49501,-0.220789,2
Hammersmith and Fulham,habitation,1894,51.49501,-0.220789,1
Hammersmith and Fulham,habitation,1896,51.49501,-0.220789,1
Hammersmith and Fulham,habitation,1900,51.49501,-0.220789,2
Hammersmith and Fulham,habitation,1906,51.49501,-0.220789,1
Hammersmith and Fulham,habitation,1910,51.49501,-0.220789,1
Hammersmith and Fulham,habitation,1912,51.49501,-0.220789,1
Hammersmith and Fulham,habitation,1932,51.49501,-0.220789,1
Hammersmith and Fulham,habitation,1961,51.49501,-0.220789,2
Hammersmith and Fulham,no_smell,1892,51.49501,-0.220789,1
Hammersmith and Fulham,no_smell,1925,51.49501,-0.220789,1
Hammersmith and Fulham,sewer,1858,51.49501,-0.220789,1
Hammersmith and Fulham,sewer,1891,51.49501,-0.220789,1
Hammersmith and Fulham,sewer,1892,51.49501,-0.220789,3
Hammersmith and Fulham,sewer,1893,51.49501,-0.220789,2
Hammersmith and Fulham,sewer,1895,51.49501,-0.220789,1
Hammersmith and Fulham,sewer,1896,51.49501,-0.220789,2
Hammersmith and Fulham,sewer,1897,51.49501,-0.220789,1
Hammersmith and Fulham,trade,1893,51.49501,-0.220789,3
Hammersmith and Fulham,trade,1904,51.49501,-0.220789,3
Hammersmith and Fulham,trade,1919,51.49501,-0.220789,1
Hammersmith and Fulham,trade,1960,51.49501,-0.220789,1
Hammersmith and Fulham,trade,1972,51.49501,-0.220789,1
Hammersmith and Fulham,waste_excrement,1883,51.49501,-0.220789,1
Hammersmith and Fulham,waste_excrement,1893,51.49501,-0.220789,2
Hammersmith and Fulham,waste_excrement,1894,51.49501,-0.220789,2
Hammersmith and Fulham,waste_excrement,1897,51.49501,-0.220789,3
Hammersmith and Fulham,waste_rubbish,1898,51.49501,-0.220789,1
Hammersmith and Fulham,waste_rubbish,1904,51.49501,-0.220789,1
Hammersmith and Fulham,waste_rubbish,1925,51.49501,-0.220789,1
Hammersmith and Fulham,waste_rubbish,1926,51.49501,-0.220789,1
Hammersmith and Fulham,waste_rubbish,1933,51.49501,-0.220789,2
